time,temp,pressure,vibration
2026-03-09 03:33:00,449.04,1.066,0.231
2026-03-09 03:34:00,446.14,0.921,0.224
2026-03-09 03:35:00,449.43,1.03,0.463
2026-03-09 03:36:00,448.3,0.939,0.331
2026-03-09 03:37:00,459.76,1.05,0.318
2026-03-09 03:38:00,443.87,1.042,0.316
2026-03-09 03:39:00,450.67,1.068,0.335
2026-03-09 03:40:00,449.91,0.974,0.378
2026-03-09 03:41:00,449.41,0.97,0.269
2026-03-09 03:42:00,449.46,1.094,0.349
2026-03-09 03:43:00,449.42,0.991,0.361
2026-03-09 03:44:00,454.37,0.976,0.218
2026-03-09 03:45:00,453.04,0.961,0.251
2026-03-09 03:46:00,452.09,0.927,0.305
2026-03-09 03:47:00,434.83,0.982,0.449
2026-03-09 03:48:00,451.5,1.044,0.131
2026-03-09 03:49:00,441.72,0.928,0.379
2026-03-09 03:50:00,453.23,0.995,0.384
2026-03-09 03:51:00,457.37,1.002,0.372
2026-03-09 03:52:00,445.37,0.938,0.461
2026-03-09 03:53:00,448.69,0.931,0.404
2026-03-09 03:54:00,447.0,0.993,0.489
2026-03-09 03:55:00,456.18,1.052,0.105
2026-03-09 03:56:00,450.48,0.948,0.322
2026-03-09 03:57:00,458.64,0.975,0.284
2026-03-09 03:58:00,452.07,0.998,0.376
2026-03-09 03:59:00,451.21,1.078,0.352
2026-03-09 04:00:00,450.34,1.035,0.21
2026-03-09 04:01:00,454.09,1.077,0.398
2026-03-09 04:02:00,441.31,1.042,0.504
2026-03-09 04:03:00,450.43,1.051,0.302
2026-03-09 04:04:00,449.65,0.921,0.353
2026-03-09 04:05:00,453.63,0.872,0.212
2026-03-09 04:06:00,449.06,1.044,0.417
2026-03-09 04:07:00,444.81,1.019,0.316
2026-03-09 04:08:00,450.04,0.892,0.305
2026-03-09 04:09:00,444.59,0.959,0.426
2026-03-09 04:10:00,440.37,0.977,0.378
2026-03-09 04:11:00,453.64,1.038,0.223
2026-03-09 04:12:00,452.9,1.004,0.244
2026-03-09 04:13:00,452.34,1.042,0.407
2026-03-09 04:14:00,456.51,0.939,0.331
2026-03-09 04:15:00,446.67,0.916,0.211
2026-03-09 04:16:00,442.84,0.903,0.237
2026-03-09 04:17:00,449.65,1.025,0.281
2026-03-09 04:18:00,448.26,0.993,0.205
2026-03-09 04:19:00,445.79,1.006,0.328
2026-03-09 04:20:00,449.6,1.009,0.436
2026-03-09 04:21:00,446.94,0.897,0.32
2026-03-09 04:22:00,440.82,0.995,0.347
2026-03-09 04:23:00,447.79,1.051,0.314
2026-03-09 04:24:00,444.32,1.054,0.188
2026-03-09 04:25:00,451.16,0.965,0.398
2026-03-09 04:26:00,446.72,0.968,0.388
2026-03-09 04:27:00,455.56,1.021,0.169
2026-03-09 04:28:00,458.02,1.001,0.201
2026-03-09 04:29:00,453.4,0.937,0.425
2026-03-09 04:30:00,442.24,0.978,0.493
2026-03-09 04:31:00,457.53,1.035,0.367
2026-03-09 04:32:00,457.88,0.948,0.304
2026-03-09 04:33:00,450.09,1.096,0.284
2026-03-09 04:34:00,456.61,0.999,0.226
2026-03-09 04:35:00,447.24,0.979,0.258
2026-03-09 04:36:00,440.67,1.047,0.226
2026-03-09 04:37:00,446.2,1.017,0.293
2026-03-09 04:38:00,458.65,1.035,0.42
2026-03-09 04:39:00,442.54,0.919,0.281
2026-03-09 04:40:00,450.0,1.008,0.341
2026-03-09 04:41:00,450.17,1.035,0.344
2026-03-09 04:42:00,447.44,1.009,0.17
2026-03-09 04:43:00,447.78,1.041,0.558
2026-03-09 04:44:00,450.36,1.076,0.221
2026-03-09 04:45:00,447.19,1.038,0.571
2026-03-09 04:46:00,442.89,1.003,0.164
2026-03-09 04:47:00,451.08,1.083,0.255
2026-03-09 04:48:00,455.37,1.067,0.166
2026-03-09 04:49:00,454.35,1.051,0.313
2026-03-09 04:50:00,445.95,0.976,0.195
2026-03-09 04:51:00,443.74,0.958,0.229
2026-03-09 04:52:00,448.58,0.987,0.279
2026-03-09 04:53:00,457.84,1.02,0.186
2026-03-09 04:54:00,453.23,0.975,0.16
2026-03-09 04:55:00,453.52,1.008,0.314
2026-03-09 04:56:00,454.45,1.017,0.241
2026-03-09 04:57:00,452.1,1.061,0.464
2026-03-09 04:58:00,450.6,1.085,0.259
2026-03-09 04:59:00,453.31,1.002,0.25
2026-03-09 05:00:00,447.27,0.961,0.446
2026-03-09 05:01:00,442.93,1.04,0.386
2026-03-09 05:02:00,453.61,0.968,0.374
2026-03-09 05:03:00,456.19,0.946,0.346
2026-03-09 05:04:00,444.41,1.063,0.19
2026-03-09 05:05:00,454.11,0.972,0.233
2026-03-09 05:06:00,458.4,1.062,0.22
2026-03-09 05:07:00,449.99,0.939,0.259
2026-03-09 05:08:00,445.91,1.04,0.031
2026-03-09 05:09:00,450.62,1.096,0.252
2026-03-09 05:10:00,447.25,0.934,0.465
2026-03-09 05:11:00,446.92,1.029,0.368
2026-03-09 05:12:00,452.17,0.978,0.273
2026-03-09 05:13:00,441.98,0.954,0.363
2026-03-09 05:14:00,442.78,1.153,0.382
2026-03-09 05:15:00,450.1,0.946,0.226
2026-03-09 05:16:00,449.89,1.027,0.365
2026-03-09 05:17:00,451.72,0.956,0.127
2026-03-09 05:18:00,459.38,1.007,0.295
2026-03-09 05:19:00,450.52,1.005,0.424
2026-03-09 05:20:00,452.99,1.03,0.403
2026-03-09 05:21:00,445.12,0.998,0.392
2026-03-09 05:22:00,453.84,0.999,0.246
2026-03-09 05:23:00,447.37,1.017,0.4
2026-03-09 05:24:00,450.36,1.024,0.301
2026-03-09 05:25:00,449.46,1.047,0.139
2026-03-09 05:26:00,455.16,0.979,0.45
2026-03-09 05:27:00,443.45,0.935,0.226
2026-03-09 05:28:00,438.58,0.961,0.25
2026-03-09 05:29:00,448.93,1.024,0.39
2026-03-09 05:30:00,452.34,0.942,0.365
2026-03-09 05:31:00,450.76,0.94,0.493
2026-03-09 05:32:00,456.16,0.951,0.285
2026-03-09 05:33:00,452.19,0.967,0.479
2026-03-09 05:34:00,447.18,0.956,0.26
2026-03-09 05:35:00,438.37,1.003,0.368
2026-03-09 05:36:00,448.81,0.993,0.201
2026-03-09 05:37:00,455.14,1.028,0.185
2026-03-09 05:38:00,448.04,0.963,0.335
2026-03-09 05:39:00,450.14,1.036,0.219
2026-03-09 05:40:00,452.11,0.952,0.213
2026-03-09 05:41:00,444.92,1.101,0.208
2026-03-09 05:42:00,453.12,0.928,0.414
2026-03-09 05:43:00,458.19,1.002,0.316
2026-03-09 05:44:00,449.14,1.019,0.261
2026-03-09 05:45:00,444.35,1.038,0.164
2026-03-09 05:46:00,449.67,0.912,0.348
2026-03-09 05:47:00,438.88,0.94,0.297
2026-03-09 05:48:00,451.68,0.993,0.285
2026-03-09 05:49:00,452.26,0.97,0.319
2026-03-09 05:50:00,458.38,1.029,0.301
2026-03-09 05:51:00,449.03,0.977,0.271
2026-03-09 05:52:00,452.04,1.034,0.264
2026-03-09 05:53:00,445.69,0.916,0.143
2026-03-09 05:54:00,448.22,1.06,0.132
2026-03-09 05:55:00,442.37,1.079,0.265
2026-03-09 05:56:00,449.03,1.063,0.252
2026-03-09 05:57:00,448.47,1.027,0.209
2026-03-09 05:58:00,451.5,0.941,0.225
2026-03-09 05:59:00,446.88,0.99,0.232
2026-03-09 06:00:00,450.42,0.983,0.182
2026-03-09 06:01:00,448.33,1.0,0.357
2026-03-09 06:02:00,448.34,0.976,0.282
2026-03-09 06:03:00,450.4,1.014,0.286
2026-03-09 06:04:00,450.2,0.955,0.347
2026-03-09 06:05:00,453.81,0.934,0.062
2026-03-09 06:06:00,449.4,1.021,0.433
2026-03-09 06:07:00,448.25,1.027,0.263
2026-03-09 06:08:00,449.1,0.944,0.298
2026-03-09 06:09:00,446.43,1.011,0.112
2026-03-09 06:10:00,448.2,1.059,0.252
2026-03-09 06:11:00,460.16,1.0,0.375
2026-03-09 06:12:00,445.44,1.032,0.291
2026-03-09 06:13:00,448.61,0.914,0.281
2026-03-09 06:14:00,448.06,0.989,0.191
2026-03-09 06:15:00,448.76,0.989,0.313
2026-03-09 06:16:00,448.34,1.029,0.29
2026-03-09 06:17:00,451.4,1.007,0.361
2026-03-09 06:18:00,441.45,1.043,0.363
2026-03-09 06:19:00,455.19,0.944,0.401
2026-03-09 06:20:00,453.16,0.965,0.291
2026-03-09 06:21:00,443.79,1.041,0.393
2026-03-09 06:22:00,438.65,1.036,0.266
2026-03-09 06:23:00,445.11,0.969,0.278
2026-03-09 06:24:00,448.79,0.99,0.356
2026-03-09 06:25:00,462.9,0.974,0.434
2026-03-09 06:26:00,452.72,0.913,0.285
2026-03-09 06:27:00,440.96,1.009,0.33
2026-03-09 06:28:00,446.55,0.938,0.256
2026-03-09 06:29:00,449.73,0.991,0.276
2026-03-09 06:30:00,451.27,0.966,0.435
2026-03-09 06:31:00,443.43,0.985,0.281
2026-03-09 06:32:00,449.33,1.095,0.382
2026-03-09 06:33:00,446.41,0.91,0.109
2026-03-09 06:34:00,444.48,1.109,0.322
2026-03-09 06:35:00,451.3,0.998,0.157
2026-03-09 06:36:00,453.87,1.032,0.339
2026-03-09 06:37:00,454.21,0.925,0.173
2026-03-09 06:38:00,452.87,1.058,0.291
2026-03-09 06:39:00,447.51,0.997,0.264
2026-03-09 06:40:00,453.57,0.973,0.458
2026-03-09 06:41:00,451.55,0.969,0.346
2026-03-09 06:42:00,450.67,0.898,0.28
2026-03-09 06:43:00,446.94,0.95,0.362
2026-03-09 06:44:00,447.52,0.953,0.318
2026-03-09 06:45:00,450.37,0.949,0.482
2026-03-09 06:46:00,462.2,1.049,0.142
2026-03-09 06:47:00,451.51,1.017,0.296
2026-03-09 06:48:00,446.94,1.068,0.376
2026-03-09 06:49:00,445.84,0.919,0.463
2026-03-09 06:50:00,447.54,0.955,0.32
2026-03-09 06:51:00,460.89,1.015,0.313
2026-03-09 06:52:00,448.0,0.966,0.128
2026-03-09 06:53:00,454.53,0.968,0.383
2026-03-09 06:54:00,448.12,1.016,0.331
2026-03-09 06:55:00,451.31,0.962,0.363
2026-03-09 06:56:00,453.96,0.89,0.532
2026-03-09 06:57:00,447.14,0.966,0.265
2026-03-09 06:58:00,446.79,1.061,0.203
2026-03-09 06:59:00,458.29,0.998,0.173
2026-03-09 07:00:00,454.92,0.987,0.399
2026-03-09 07:01:00,453.95,1.028,0.353
2026-03-09 07:02:00,453.94,0.977,0.226
2026-03-09 07:03:00,452.3,0.876,0.22
2026-03-09 07:04:00,460.09,0.924,0.34
2026-03-09 07:05:00,450.22,0.964,0.109
2026-03-09 07:06:00,452.89,1.001,0.379
2026-03-09 07:07:00,442.75,1.058,0.112
2026-03-09 07:08:00,445.88,0.969,0.28
2026-03-09 07:09:00,444.0,1.056,0.267
2026-03-09 07:10:00,456.37,1.048,0.223
2026-03-09 07:11:00,437.24,0.969,0.216
2026-03-09 07:12:00,447.99,1.013,0.386
2026-03-09 07:13:00,435.03,1.022,0.216
2026-03-09 07:14:00,445.84,1.024,0.3
2026-03-09 07:15:00,447.55,0.991,0.387
2026-03-09 07:16:00,456.92,1.032,0.415
2026-03-09 07:17:00,451.98,1.071,0.069
2026-03-09 07:18:00,445.83,1.113,0.438
2026-03-09 07:19:00,455.33,1.016,0.479
2026-03-09 07:20:00,450.09,1.006,0.275
2026-03-09 07:21:00,450.19,0.982,0.208
2026-03-09 07:22:00,443.99,0.965,0.218
2026-03-09 07:23:00,445.05,0.92,0.451
2026-03-09 07:24:00,445.87,0.915,0.104
2026-03-09 07:25:00,450.23,1.034,0.405
2026-03-09 07:26:00,450.39,0.971,0.226
2026-03-09 07:27:00,457.72,0.969,0.121
2026-03-09 07:28:00,451.93,1.005,0.316
2026-03-09 07:29:00,436.46,1.048,0.244
2026-03-09 07:30:00,451.31,0.979,0.216
2026-03-09 07:31:00,442.75,0.886,0.294
2026-03-09 07:32:00,445.17,0.936,0.535
2026-03-09 07:33:00,445.94,1.097,0.302
2026-03-09 07:34:00,446.68,1.074,0.231
2026-03-09 07:35:00,443.12,1.103,0.238
2026-03-09 07:36:00,451.02,0.997,0.448
2026-03-09 07:37:00,442.95,0.951,0.287
2026-03-09 07:38:00,451.78,0.995,0.207
2026-03-09 07:39:00,461.18,0.971,0.379
2026-03-09 07:40:00,443.35,1.082,0.306
2026-03-09 07:41:00,448.58,0.987,0.377
2026-03-09 07:42:00,437.38,1.163,0.388
2026-03-09 07:43:00,448.5,1.033,0.097
2026-03-09 07:44:00,453.21,1.07,0.388
2026-03-09 07:45:00,453.6,0.919,0.238
2026-03-09 07:46:00,450.39,1.102,0.237
2026-03-09 07:47:00,454.45,0.999,0.195
2026-03-09 07:48:00,462.73,0.987,0.349
2026-03-09 07:49:00,458.56,0.951,0.168
2026-03-09 07:50:00,447.39,0.934,0.301
2026-03-09 07:51:00,442.74,1.018,0.379
2026-03-09 07:52:00,447.97,0.949,0.277
2026-03-09 07:53:00,445.27,1.064,0.413
2026-03-09 07:54:00,452.26,0.984,0.174
2026-03-09 07:55:00,444.09,0.992,0.408
2026-03-09 07:56:00,449.64,0.947,0.434
2026-03-09 07:57:00,454.19,1.034,0.543
2026-03-09 07:58:00,449.5,0.982,0.299
2026-03-09 07:59:00,445.27,0.965,0.294
2026-03-09 08:00:00,455.87,0.953,0.393
2026-03-09 08:01:00,440.61,1.049,0.232
2026-03-09 08:02:00,448.36,1.004,0.362
2026-03-09 08:03:00,449.79,0.981,0.4
2026-03-09 08:04:00,450.08,1.052,0.119
2026-03-09 08:05:00,450.9,1.011,0.457
2026-03-09 08:06:00,453.05,1.005,0.328
2026-03-09 08:07:00,449.82,0.97,0.462
2026-03-09 08:08:00,448.16,1.035,0.252
2026-03-09 08:09:00,447.96,1.037,0.29
2026-03-09 08:10:00,446.94,1.014,0.279
2026-03-09 08:11:00,453.94,1.005,0.313
2026-03-09 08:12:00,446.77,1.094,0.215
2026-03-09 08:13:00,454.23,0.958,0.274
2026-03-09 08:14:00,450.09,0.984,0.345
2026-03-09 08:15:00,447.39,0.957,0.312
2026-03-09 08:16:00,453.09,1.009,0.12
2026-03-09 08:17:00,446.36,0.951,0.306
2026-03-09 08:18:00,453.19,0.984,0.294
2026-03-09 08:19:00,451.06,1.042,0.399
2026-03-09 08:20:00,447.02,0.947,0.269
2026-03-09 08:21:00,452.64,1.042,0.31
2026-03-09 08:22:00,452.73,0.943,0.283
2026-03-09 08:23:00,455.79,1.009,0.363
2026-03-09 08:24:00,454.83,1.02,0.395
2026-03-09 08:25:00,452.46,1.053,0.315
2026-03-09 08:26:00,444.36,1.045,0.339
2026-03-09 08:27:00,462.24,0.957,0.349
2026-03-09 08:28:00,442.98,1.013,0.328
2026-03-09 08:29:00,454.75,0.96,0.344
2026-03-09 08:30:00,452.16,1.03,0.379
2026-03-09 08:31:00,444.13,1.052,0.367
2026-03-09 08:32:00,449.38,0.998,0.089
2026-03-09 08:33:00,449.61,1.001,0.308
2026-03-09 08:34:00,456.53,0.996,0.204
2026-03-09 08:35:00,446.43,0.973,0.254
2026-03-09 08:36:00,448.69,0.967,0.297
2026-03-09 08:37:00,438.32,1.049,0.323
2026-03-09 08:38:00,458.67,0.988,0.342
2026-03-09 08:39:00,444.65,1.007,0.219
2026-03-09 08:40:00,451.63,1.03,0.151
2026-03-09 08:41:00,449.49,1.011,0.198
2026-03-09 08:42:00,449.51,0.966,0.293
2026-03-09 08:43:00,454.05,0.997,0.362
2026-03-09 08:44:00,458.36,1.03,0.102
2026-03-09 08:45:00,451.26,1.017,0.384
2026-03-09 08:46:00,453.28,0.932,0.177
2026-03-09 08:47:00,451.64,0.928,0.265
2026-03-09 08:48:00,455.09,0.964,0.558
2026-03-09 08:49:00,447.69,0.984,0.448
2026-03-09 08:50:00,455.38,0.966,0.318
2026-03-09 08:51:00,455.55,0.913,0.249
2026-03-09 08:52:00,455.41,0.932,0.292
2026-03-09 08:53:00,446.7,0.981,0.235
2026-03-09 08:54:00,449.16,1.083,0.27
2026-03-09 08:55:00,451.2,1.114,0.142
2026-03-09 08:56:00,443.15,1.031,0.255
2026-03-09 08:57:00,457.97,0.992,0.117
2026-03-09 08:58:00,449.94,1.002,0.074
2026-03-09 08:59:00,451.42,1.004,0.369
2026-03-09 09:00:00,447.11,1.014,0.182
2026-03-09 09:01:00,443.37,0.993,0.125
2026-03-09 09:02:00,446.98,0.977,0.292
2026-03-09 09:03:00,451.1,1.085,0.246
2026-03-09 09:04:00,453.37,0.938,0.294
2026-03-09 09:05:00,450.81,1.046,0.285
2026-03-09 09:06:00,451.73,0.911,0.19
2026-03-09 09:07:00,448.31,1.022,0.349
2026-03-09 09:08:00,452.48,0.918,0.296
2026-03-09 09:09:00,457.41,1.094,0.54
2026-03-09 09:10:00,453.52,0.962,0.363
2026-03-09 09:11:00,454.05,1.007,0.381
2026-03-09 09:12:00,451.47,1.047,0.313
2026-03-09 09:13:00,442.48,0.946,0.317
2026-03-09 09:14:00,444.78,1.005,0.425
2026-03-09 09:15:00,452.27,0.986,0.257
2026-03-09 09:16:00,449.95,1.05,0.113
2026-03-09 09:17:00,452.2,1.051,0.323
2026-03-09 09:18:00,458.38,1.018,0.162
2026-03-09 09:19:00,453.63,0.933,0.218
2026-03-09 09:20:00,456.29,0.975,0.442
2026-03-09 09:21:00,450.47,0.996,0.324
2026-03-09 09:22:00,445.96,1.063,0.32
2026-03-09 09:23:00,449.71,0.931,0.37
2026-03-09 09:24:00,445.98,0.987,0.273
2026-03-09 09:25:00,457.79,1.065,0.462
2026-03-09 09:26:00,453.95,0.989,0.311
2026-03-09 09:27:00,452.6,1.0,0.283
2026-03-09 09:28:00,456.18,0.908,0.2
2026-03-09 09:29:00,439.9,0.977,0.198
2026-03-09 09:30:00,452.94,1.028,0.486
2026-03-09 09:31:00,443.45,0.96,0.319
2026-03-09 09:32:00,449.96,0.912,0.385
2026-03-09 09:33:00,448.44,0.952,0.493
2026-03-09 09:34:00,453.31,1.063,0.254
2026-03-09 09:35:00,451.14,1.018,0.536
2026-03-09 09:36:00,456.73,1.045,0.256
2026-03-09 09:37:00,446.99,1.03,0.244
2026-03-09 09:38:00,453.55,1.124,0.382
2026-03-09 09:39:00,450.81,1.051,0.293
2026-03-09 09:40:00,441.82,0.998,0.438
2026-03-09 09:41:00,445.41,0.987,0.228
2026-03-09 09:42:00,449.25,1.024,0.45
2026-03-09 09:43:00,455.56,1.061,0.281
2026-03-09 09:44:00,452.32,0.959,0.25
2026-03-09 09:45:00,444.16,1.023,0.136
2026-03-09 09:46:00,449.3,1.009,0.211
2026-03-09 09:47:00,460.09,1.016,0.301
2026-03-09 09:48:00,450.56,0.985,0.267
2026-03-09 09:49:00,448.36,1.029,0.093
2026-03-09 09:50:00,452.46,1.065,0.304
2026-03-09 09:51:00,453.82,1.018,0.378
2026-03-09 09:52:00,447.72,0.911,0.271
2026-03-09 09:53:00,452.51,0.953,0.309
2026-03-09 09:54:00,448.36,1.086,0.123
2026-03-09 09:55:00,453.6,0.94,0.286
2026-03-09 09:56:00,450.85,0.937,0.211
2026-03-09 09:57:00,452.41,0.971,0.117
2026-03-09 09:58:00,446.2,0.962,0.187
2026-03-09 09:59:00,445.89,1.001,0.511
2026-03-09 10:00:00,454.73,1.023,0.271
2026-03-09 10:01:00,449.6,1.021,0.439
2026-03-09 10:02:00,451.43,0.976,0.434
2026-03-09 10:03:00,448.47,0.973,0.318
2026-03-09 10:04:00,454.49,0.984,0.404
2026-03-09 10:05:00,446.96,1.062,0.283
2026-03-09 10:06:00,449.32,0.978,0.393
2026-03-09 10:07:00,453.93,1.018,0.237
2026-03-09 10:08:00,455.86,0.994,0.392
2026-03-09 10:09:00,447.38,0.973,0.324
2026-03-09 10:10:00,459.8,1.041,0.426
2026-03-09 10:11:00,451.57,0.97,0.191
2026-03-09 10:12:00,444.79,1.012,0.242
2026-03-09 10:13:00,451.85,1.032,0.212
2026-03-09 10:14:00,448.09,1.022,0.176
2026-03-09 10:15:00,452.17,1.016,0.32
2026-03-09 10:16:00,449.79,1.003,0.374
2026-03-09 10:17:00,450.37,1.006,0.365
2026-03-09 10:18:00,445.44,0.999,0.442
2026-03-09 10:19:00,454.95,0.975,0.41
2026-03-09 10:20:00,444.22,0.97,0.237
2026-03-09 10:21:00,444.46,0.999,0.275
2026-03-09 10:22:00,451.84,1.008,0.463
2026-03-09 10:23:00,458.01,1.013,0.325
2026-03-09 10:24:00,448.24,1.029,0.315
2026-03-09 10:25:00,453.5,0.943,0.479
2026-03-09 10:26:00,455.37,1.018,0.497
2026-03-09 10:27:00,454.07,1.016,0.358
2026-03-09 10:28:00,448.44,1.016,0.276
2026-03-09 10:29:00,444.54,1.021,0.118
2026-03-09 10:30:00,438.96,0.963,0.287
2026-03-09 10:31:00,448.69,1.011,0.441
2026-03-09 10:32:00,455.89,1.012,0.243
2026-03-09 10:33:00,444.38,0.915,0.314
2026-03-09 10:34:00,453.5,1.071,0.27
2026-03-09 10:35:00,445.25,0.956,0.323
2026-03-09 10:36:00,450.53,1.012,0.317
2026-03-09 10:37:00,453.54,0.894,0.29
2026-03-09 10:38:00,446.7,1.054,0.274
2026-03-09 10:39:00,450.85,0.97,0.229
2026-03-09 10:40:00,447.92,0.979,0.156
2026-03-09 10:41:00,453.53,0.951,0.102
2026-03-09 10:42:00,451.18,0.975,0.21
2026-03-09 10:43:00,450.28,1.006,0.289
2026-03-09 10:44:00,457.79,1.078,0.476
2026-03-09 10:45:00,453.31,1.044,0.242
2026-03-09 10:46:00,446.55,1.042,0.303
2026-03-09 10:47:00,449.57,0.94,0.295
2026-03-09 10:48:00,449.62,1.011,0.15
2026-03-09 10:49:00,450.4,0.979,0.237
2026-03-09 10:50:00,462.62,0.945,0.338
2026-03-09 10:51:00,451.85,0.968,0.134
2026-03-09 10:52:00,439.82,1.001,0.187
2026-03-09 10:53:00,447.29,0.981,0.405
2026-03-09 10:54:00,440.34,1.016,0.337
2026-03-09 10:55:00,448.35,0.938,0.185
2026-03-09 10:56:00,440.06,1.119,0.178
2026-03-09 10:57:00,445.64,1.011,0.367
2026-03-09 10:58:00,442.4,0.976,0.274
2026-03-09 10:59:00,451.92,0.984,0.396
2026-03-09 11:00:00,450.0,0.928,0.212
2026-03-09 11:01:00,451.51,0.923,0.407
2026-03-09 11:02:00,449.48,0.99,0.366
2026-03-09 11:03:00,443.03,1.011,0.421
2026-03-09 11:04:00,452.57,0.936,0.425
2026-03-09 11:05:00,459.61,0.955,0.292
2026-03-09 11:06:00,452.05,1.006,0.365
2026-03-09 11:07:00,447.87,0.947,0.415
2026-03-09 11:08:00,442.86,1.045,0.393
2026-03-09 11:09:00,445.46,1.015,0.245
2026-03-09 11:10:00,452.27,0.978,0.273
2026-03-09 11:11:00,455.37,1.007,0.345
2026-03-09 11:12:00,451.3,0.958,0.506
2026-03-09 11:13:00,454.0,0.958,0.316
2026-03-09 11:14:00,453.54,1.073,0.42
2026-03-09 11:15:00,452.53,1.083,0.334
2026-03-09 11:16:00,446.71,0.978,0.328
2026-03-09 11:17:00,450.87,1.001,0.266
2026-03-09 11:18:00,445.76,0.979,0.373
2026-03-09 11:19:00,450.09,1.056,0.376
2026-03-09 11:20:00,451.65,1.097,0.263
2026-03-09 11:21:00,458.39,0.97,0.237
2026-03-09 11:22:00,443.45,0.938,0.334
2026-03-09 11:23:00,452.41,1.045,0.329
2026-03-09 11:24:00,457.41,1.035,0.317
2026-03-09 11:25:00,453.79,1.064,0.27
2026-03-09 11:26:00,454.16,1.011,0.396
2026-03-09 11:27:00,452.94,0.897,0.528
2026-03-09 11:28:00,456.49,0.941,0.419
2026-03-09 11:29:00,444.56,1.091,0.274
2026-03-09 11:30:00,443.07,0.997,0.339
2026-03-09 11:31:00,449.97,0.956,0.428
2026-03-09 11:32:00,439.19,0.905,0.172
2026-03-09 11:33:00,456.15,1.024,0.292
2026-03-09 11:34:00,456.1,1.003,0.351
2026-03-09 11:35:00,447.83,0.938,0.303
2026-03-09 11:36:00,448.15,0.953,0.242
2026-03-09 11:37:00,449.64,0.96,0.319
2026-03-09 11:38:00,450.26,1.023,0.34
2026-03-09 11:39:00,450.64,1.085,0.328
2026-03-09 11:40:00,452.79,0.983,0.176
2026-03-09 11:41:00,449.14,1.082,0.31
2026-03-09 11:42:00,454.72,0.999,0.295
2026-03-09 11:43:00,452.23,0.959,0.439
2026-03-09 11:44:00,446.97,1.069,0.229
2026-03-09 11:45:00,456.68,1.024,0.166
2026-03-09 11:46:00,443.21,1.067,0.103
2026-03-09 11:47:00,449.54,1.019,0.254
2026-03-09 11:48:00,454.83,1.121,0.185
2026-03-09 11:49:00,446.38,1.014,0.43
2026-03-09 11:50:00,451.55,1.026,0.243
2026-03-09 11:51:00,452.72,0.964,0.301
2026-03-09 11:52:00,445.7,1.048,0.366
2026-03-09 11:53:00,449.64,0.993,0.174
2026-03-09 11:54:00,449.22,1.035,0.347
2026-03-09 11:55:00,447.24,1.072,0.189
2026-03-09 11:56:00,461.51,1.003,0.309
2026-03-09 11:57:00,446.18,1.035,0.265
2026-03-09 11:58:00,455.02,1.071,0.313
2026-03-09 11:59:00,448.04,0.951,0.26
2026-03-09 12:00:00,444.57,1.007,0.352
2026-03-09 12:01:00,450.51,0.919,0.363
2026-03-09 12:02:00,453.25,0.993,0.415
2026-03-09 12:03:00,454.6,1.047,0.429
2026-03-09 12:04:00,457.81,0.908,0.509
2026-03-09 12:05:00,464.73,0.957,0.543
2026-03-09 12:06:00,451.25,0.937,0.312
2026-03-09 12:07:00,446.68,1.042,0.314
2026-03-09 12:08:00,452.26,1.025,0.149
2026-03-09 12:09:00,448.67,1.058,0.07
2026-03-09 12:10:00,454.63,1.048,0.173
2026-03-09 12:11:00,443.51,0.973,0.272
2026-03-09 12:12:00,461.84,0.993,0.336
2026-03-09 12:13:00,454.28,0.981,0.255
2026-03-09 12:14:00,441.58,1.072,0.332
2026-03-09 12:15:00,446.45,1.027,0.345
2026-03-09 12:16:00,454.08,1.049,0.206
2026-03-09 12:17:00,455.88,1.037,0.43
2026-03-09 12:18:00,443.64,0.975,0.232
2026-03-09 12:19:00,453.57,0.955,0.324
2026-03-09 12:20:00,440.26,1.025,0.414
2026-03-09 12:21:00,449.55,1.074,0.235
2026-03-09 12:22:00,455.56,1.017,0.415
2026-03-09 12:23:00,447.24,0.941,0.437
2026-03-09 12:24:00,442.47,1.028,0.328
2026-03-09 12:25:00,450.73,0.974,0.226
2026-03-09 12:26:00,446.98,0.912,0.295
2026-03-09 12:27:00,453.15,1.081,0.378
2026-03-09 12:28:00,445.57,0.959,0.331
2026-03-09 12:29:00,446.14,1.065,0.237
2026-03-09 12:30:00,439.89,1.069,0.415
2026-03-09 12:31:00,450.85,1.02,0.182
2026-03-09 12:32:00,449.2,0.957,0.302
2026-03-09 12:33:00,444.06,1.059,0.432
2026-03-09 12:34:00,450.97,0.96,0.262
2026-03-09 12:35:00,455.14,0.998,0.403
2026-03-09 12:36:00,448.92,0.988,0.343
2026-03-09 12:37:00,451.34,0.981,0.192
2026-03-09 12:38:00,451.37,1.012,0.24
2026-03-09 12:39:00,443.98,0.916,0.427
2026-03-09 12:40:00,460.28,0.966,0.305
2026-03-09 12:41:00,447.65,0.955,0.364
2026-03-09 12:42:00,453.28,1.027,0.387
2026-03-09 12:43:00,453.85,1.035,0.314
2026-03-09 12:44:00,449.3,0.99,0.187
2026-03-09 12:45:00,453.03,1.031,0.346
2026-03-09 12:46:00,451.23,0.997,0.44
2026-03-09 12:47:00,442.91,0.985,0.331
2026-03-09 12:48:00,448.34,1.016,0.102
2026-03-09 12:49:00,446.94,1.011,0.26
2026-03-09 12:50:00,447.69,0.947,0.229
2026-03-09 12:51:00,443.48,1.047,0.377
